phrase,frequency,concordance_score,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
video compression,32,0.3676470588235294,0.84955,0.45,8.230088495575221e-05,1.0491803278688525,1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True
computer programming,8,0.18214936247723132,0.951225,0.7,0.002260752688172043,0.9702734839476813,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
source code,29,18.96551724137931,0.9829,0.85,0.0025526315789473684,0.7746243739565943,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
emergence,71,0.0,0.37345,0.1,0.005357142857142857,1.0077519379844961,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
complex dynamics,13,0.0,0.8329,0.2,7.959183673469388e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.0017022222222222222,0.9557522123893806,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
graph rewriting,11,5.063291139240507,0.8887,0.8,1.574561403508772e-05,1.0,1.7999999999999998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.001035532994923858,0.9757281553398058,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cheminformatics,1,0.0,1.0,0.6,4.010204081632653e-05,1.0,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
smart devices,21,0.0,0.901625,0.75,0.00011775700934579439,0.9920318725099602,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smartphones,145,0.0,1.0,0.3,0.0020974358974358972,1.058974358974359,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
debian,0,0.0,0.78675,1.0,0.0005670103092783505,1.064516129032258,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dpkg,0,0.0,1.0,1.0,3.045685279187817e-05,0.9829192546583851,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
remote sensing,261,8.88888888888889,0.694475,0.05,0.0017242990654205608,0.9837837837837838,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
remote sensing software,0,0.0,0.7938000000000001,0.65,1.8871951219512196e-06,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
control flow,6,9.883720930232558,0.94755,0.45,0.00024864864864864865,0.94,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
recursion,32,0.0,1.0,0.8,0.0009795918367346938,0.9896907216494846,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
model checking,118,2.088167053364269,0.9073,0.75,0.00023282051282051282,1.0171306209850106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
temporal logic,30,8.108108108108109,0.67595,0.8,0.00012604166666666666,1.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
artificial intelligence,330,30.88235294117647,0.788925,0.95,0.029896907216494847,0.9961977186311787,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
affective computing,8,15.555555555555555,0.9445250000000001,0.75,8.28125e-05,1.6024844720496894,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software development,101,12.056737588652481,0.990675,0.95,0.008045454545454545,1.0168539325842696,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
video game development,0,0.0,0.9886499999999999,0.9,0.00012947368421052633,0.9793388429752066,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
reliability engineering,6,0.0,0.87225,0.75,0.00027864583333333333,0.5739514348785872,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
human reliability,3,0.0,0.8835,0.15,1.077720207253886e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smart devices,21,0.0,0.901625,0.75,0.00011,1.016260162601626,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smart grid,152,0.0,0.850725,0.15,0.0004427083333333333,0.8650168728908887,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
enterprise architecture,18,2.9850746268656714,0.914325,0.7,0.00059375,0.923728813559322,0.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
business architecture,0,0.0,0.94905,0.6,5.3367875647668394e-05,1.087378640776699,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
key management,27,4.573170731707317,0.9807,0.8,0.000175,1.6424418604651163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
public key infrastructure,0,0.0,0.9422333333333334,1.0,8.177083333333334e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.00067601246105919,0.9862385321100917,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
algebraic graph theory,0,0.0,0.6266166666666666,0.9,2.4270833333333335e-05,0.6030042918454935,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational mathematics,4,0.0,0.7109,0.6,0.0002,0.6077170418006431,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer algebra,69,0.0,0.788475,0.65,5.50314465408805e-05,1.0,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
quantum information science,0,0.0,0.8997,0.8,4.5392670157068065e-05,0.6792592592592592,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
quantum computing,16,4.651162790697675,0.80625,0.85,0.0003432989690721649,0.9395866454689984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cartography,7,0.0,1.0,0.45,0.0003207547169811321,1.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
aerial photography,3,7.142857142857142,0.752125,0.25,0.00012020725388601037,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
machine learning,497,30.708661417322837,0.954475,1.0,0.03204188481675393,0.5476190476190477,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
support vector machines,0,0.0,0.8890666666666666,0.95,0.0006954545454545454,1.0,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
web development,0,1.1661807580174928,0.99265,1.0,0.00394,1.0155440414507773,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
automattic,0,0.0,1.0,0.85,2.6233183856502242e-05,1.0118343195266273,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
automated reasoning,19,2.4096385542168677,0.6485749999999999,0.75,9.875389408099688e-05,0.6025236593059937,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
automated theorem proving,0,0.0,0.5892,0.75,2.5401785714285714e-05,1.0,3.7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,True
ecosystems,10,0.0,0.37295,0.05,0.0022678571428571426,0.6099290780141844,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems ecology,0,0.0,0.8292250000000001,0.1,1.5595854922279792e-05,1.664835164835165,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer architecture,14,0.36429872495446264,0.943025,0.75,0.0014513274336283187,1.0679012345679013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer data storage,0,0.0,0.9761000000000001,0.65,3.786046511627907e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.001,0.9817351598173516,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
mathematical chemistry,1,0.0,0.776625,0.4,1.6576086956521738e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
wireless networking,10,1.824817518248175,0.931925,0.35,0.0003587628865979381,0.99568345323741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
bluetooth,23,0.0,0.8363,0.25,0.0010404984423676013,0.9860724233983287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer networking,3,0.18214936247723132,0.947525,0.55,0.0006649214659685864,1.088,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smart devices,21,0.0,0.901625,0.75,0.00015105263157894736,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
artificial intelligence,330,30.88235294117647,0.788925,0.95,0.04461883408071749,1.1728880157170924,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
knowledge representation,58,5.769230769230769,0.88075,0.85,0.000336318407960199,1.1299524564183836,2.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.0008198198198198198,0.9850746268656716,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational linguistics,16,0.5025125628140703,0.502,0.5,0.0006818181818181819,1.0201342281879195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software development,101,12.056737588652481,0.990675,0.95,0.015272727272727273,1.7794871794871794,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software release,1,0.1182033096926714,0.9806250000000001,0.85,6.118721461187215e-05,0.9626865671641791,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer networking,3,0.18214936247723132,0.947525,0.55,0.0006582914572864321,1.016260162601626,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
network management,28,0.8944543828264758,0.987175,0.35,0.0005362776025236593,1.6724137931034482,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
resource description framework,0,0.0,0.9393833333333333,0.8,4.332425068119891e-05,1.7045454545454546,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
rss,12,0.0,0.9675,0.05,0.011513761467889908,0.6711229946524064,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cryptography,95,0.0,0.01455,0.9,0.004724770642201835,1.099009900990099,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
key management,27,4.573170731707317,0.9807,0.8,0.00019343434343434344,1.005249343832021,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
embedded systems,91,21.374045801526716,0.858325,0.8,0.002,1.0020242914979758,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
robotics,138,0.0,0.40305,0.75,0.016080402010050253,1.0031347962382444,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
classes of computers,0,0.0,0.9606666666666667,0.85,0.0001162303664921466,1.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
military computers,0,0.0,0.9549,0.6,3.5e-06,1.0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
method engineering,2,0.8746355685131195,0.9530000000000001,0.45,1.4848484848484848e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
configuration management,13,8.0,0.9411499999999999,0.65,0.0005449735449735449,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
network architecture,21,0.8944543828264758,0.943075,0.6,0.0007878787878787879,1.0466666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
local loop,3,0.39370078740157477,0.905725,0.6,1.2887537993920972e-05,0.9932279909706546,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
missile guidance,4,0.0,0.67805,0.05,1.1515151515151515e-05,0.6059113300492611,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
global positioning system,0,0.0,0.8235666666666667,0.2,0.00017695852534562213,1.0078740157480315,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
booting,0,0.0,1.0,0.35,0.00020203045685279189,1.00836820083682,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
network booting,0,0.0,0.992275,0.55,1.5069124423963133e-06,1.0122324159021407,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
numerical linear algebra,0,0.0,0.6885666666666667,0.85,5.277777777777778e-05,0.9421487603305785,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
domain decomposition methods,0,0.0,0.71985,0.1,1.4711538461538462e-05,1.0,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
agile software development,0,0.0,0.6830666666666666,1.0,0.0002735562310030395,1.1003649635036497,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
extreme programming,4,20.0,0.8919,0.75,9.695431472081218e-05,0.9728260869565217,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
functional groups,2,0.7633587786259541,0.9357249999999999,0.0,7.867036011080332e-05,0.9964912280701754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
ketones,0,0.0,1.0,0.0,7.979797979797979e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
logic programming,110,23.18840579710145,0.879075,0.65,0.00023604060913705584,0.8760504201680672,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
inductive logic programming,0,0.0,0.9193833333333333,0.85,3.096446700507614e-05,1.042622950819672,4.9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,True
identifiers,9,0.0,0.13085,0.4,0.0006371191135734072,0.9324324324324325,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
names,14,0.0,0.9443,0.0,0.019357798165137614,1.1788856304985338,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cryptography,95,0.0,0.01455,0.9,0.005505050505050505,0.9946808510638298,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
disk encryption,0,0.0,0.772625,1.0,2.3333333333333332e-05,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
mobile phones,82,7.857142857142857,0.9568000000000001,0.15,0.00152,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smartphones,145,0.0,1.0,0.3,0.0021375661375661378,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
evolutionary algorithms,229,11.538461538461538,0.5851999999999999,0.95,0.00023605769230769231,1.0829383886255923,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
genetic programming,192,3.6363636363636362,0.850425,0.6,0.00013080808080808082,0.8779661016949153,2.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,True
artificial intelligence,330,30.88235294117647,0.788925,0.95,0.025043478260869566,1.0034071550255537,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
cloud robotics,5,0.0,0.561025,0.9,6.481481481481481e-06,1.6551724137931034,0.7777777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
computer architecture,14,0.36429872495446264,0.943025,0.75,0.002778894472361809,1.0267857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
operating systems,30,35.0,0.960475,0.95,0.004974619289340102,0.9239465570400822,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
artificial intelligence,330,30.88235294117647,0.788925,0.95,0.031,1.0,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
knowledge engineering,40,0.7692307692307693,0.95435,0.65,0.00030239234449760765,1.0461811722912966,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
formal methods,65,4.624277456647398,0.892075,0.75,0.00037777777777777777,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
z notation,2,0.0,0.71975,0.3,1.0276497695852534e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
robot control,22,6.0,0.86195,0.85,0.00014923857868020304,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
robotic sensing,0,3.225806451612903,0.28635,0.8,1.9210526315789474e-06,0.997275204359673,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational chemistry,9,0.0,0.708725,0.75,0.00018789473684210526,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
molecular dynamics,123,25.0,0.779,0.55,0.00015844155844155845,0.9923273657289002,2.4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,True
information theory,70,0.9079118028534372,0.9576,0.65,0.0029682539682539684,0.583969465648855,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
quantum information theory,0,0.0,0.87955,0.7,4.8847926267281106e-05,1.6571428571428573,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
network performance,16,3.041144901610018,0.978375,0.45,0.0002981566820276498,1.113879003558719,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
forward proxy,0,0.0,0.8190500000000001,0.75,2.928934010152284e-06,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
generic programming,4,0.0,0.8833,0.55,2.2369942196531792e-05,1.0129198966408268,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
metaprogramming,2,0.0,1.0,0.7,2.8525345622119817e-05,1.0175131348511384,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer access control,0,0.0,0.9839000000000001,0.95,8.223350253807107e-06,1.0555555555555556,0.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True
federated identity,0,0.0,0.5326,0.8,1.4027777777777779e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
video game development,0,0.0,0.9886499999999999,0.9,0.00011959798994974875,0.681704260651629,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
video game localization,0,0.0,0.78105,0.9,3.018348623853211e-06,0.9619883040935673,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
digital photography,7,0.7462686567164178,0.953425,0.35,0.0005253456221198157,0.8636363636363636,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital cameras,8,1.1194029850746268,0.9592499999999999,0.2,0.0004700460829493088,0.9861386138613861,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
domain name system,0,0.0,0.9808166666666667,0.2,7.596153846153846e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
domain names,7,0.7352941176470588,0.949425,0.1,0.0003435185185185185,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational statistics,10,0.0,0.75935,0.8,7.222222222222222e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
artificial neural networks,0,0.0,0.7176166666666667,0.95,0.0018798076923076923,0.6173469387755102,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
web development,0,1.1661807580174928,0.99265,1.0,0.005898617511520737,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
html,15,0.0,0.95155,0.85,0.04421296296296296,1.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
database theory,1,1.2048192771084338,0.9396249999999999,0.85,5.555555555555556e-05,1.0344827586206897,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
database normalization,0,0.4016064257028112,0.9808250000000001,0.75,1.6912442396313362e-05,1.0137741046831956,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
ios,1,0.0,0.37365,0.8,0.008981481481481481,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
iphone,0,0.0,1.0,0.95,0.0030324074074074073,0.6072727272727273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.0009907407407407408,1.0597014925373134,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational biology,23,1.507537688442211,0.70635,0.85,0.0020138248847926267,0.9961977186311787,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software engineering,151,8.51063829787234,0.972975,0.9,0.015092592592592593,0.5890909090909091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software testing,34,0.9456264775413712,0.959975,1.0,0.0007638888888888889,1.6655052264808363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
video game design,0,0.0,0.9882833333333334,0.7,0.00015263157894736842,0.588034188034188,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
video game graphics,0,0.0,0.9672000000000001,0.9,1.1152073732718894e-05,0.6033057851239669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
security engineering,3,0.966183574879227,0.9693,0.75,0.00010737327188940092,1.0391304347826087,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
computer security,13,2.0036429872495445,0.984775,0.85,0.001294930875576037,1.0035714285714286,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
operating systems,30,35.0,0.960475,0.95,0.007788018433179724,1.069967707212056,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer networking,3,0.18214936247723132,0.947525,0.55,0.0006728110599078341,0.6605504587155964,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer access control,0,0.0,0.9839000000000001,0.95,7.5e-06,0.9759036144578314,0.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True
identity management,18,25.64102564102564,0.921625,0.8,0.00011472222222222222,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
image processing,193,7.707910750507099,0.9535,0.85,0.005555555555555556,1.0260869565217392,2.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,True
image segmentation,305,4.259634888438134,0.5922499999999999,0.85,0.0004552995391705069,0.9909638554216867,3.3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
cryptography,95,0.0,0.01455,0.9,0.005740740740740741,1.3873873873873874,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
history of cryptography,0,0.0,0.6659333333333334,0.9,3.171296296296296e-05,1.0102489019033676,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
central processing unit,0,0.0,0.9495999999999999,0.45,0.0001294930875576037,1.0566666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
microprocessors,15,0.0,1.0,0.25,0.00043611111111111113,0.9651639344262295,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems thinking,9,0.0,0.942925,0.2,0.0001277777777777778,1.0193050193050193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
business continuity,5,0.87527352297593,0.776725,0.3,0.00042083333333333333,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
declarative programming,4,0.0,0.9590000000000001,0.95,3.625e-05,0.9257861635220126,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
constraint programming,52,2.3255813953488373,0.709825,0.95,4.5e-05,1.0120481927710843,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
theoretical computer science,0,0.0,0.8872,0.75,0.00075,1.1646341463414633,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.0010956521739130434,0.9964664310954063,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
functional groups,2,0.7633587786259541,0.9357249999999999,0.0,0.0001345622119815668,0.8591065292096219,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
isocyanates,0,0.0,1.0,0.0,4.328703703703704e-06,1.010022271714922,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.00095,1.0095238095238095,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
artificial life,50,1.4705882352941175,0.847075,0.6,0.00011935483870967742,0.9420849420849421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web development,0,1.1661807580174928,0.99265,1.0,0.0035161290322580645,1.0104166666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
web design,15,0.2915451895043732,0.9921,0.85,0.0035694444444444445,0.5976744186046512,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
theoretical computer science,0,0.0,0.8872,0.75,0.0008425925925925926,1.6011560693641618,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
theory of computation,0,0.0,0.8182166666666667,0.95,0.0011467889908256881,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems science,4,0.31746031746031744,0.981225,0.3,0.0002689814814814815,0.6455696202531646,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
operations research,144,0.0,0.9627,0.1,0.002096774193548387,0.9432048681541582,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
internationalization and localization,0,0.0,0.7886666666666667,0.8,1.9862385321100917e-05,0.9961685823754789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
internationalized domain names,0,0.0,0.9662833333333333,0.25,4.192660550458716e-06,0.9989071038251366,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
security engineering,3,0.966183574879227,0.9693,0.75,0.00011146788990825688,0.6494565217391305,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
prisons,0,0.0,0.3047,0.0,0.00042328767123287674,1.1062052505966586,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
theoretical computer science,0,0.0,0.8872,0.75,0.0008127853881278539,0.9441624365482234,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
quantum computing,16,4.651162790697675,0.80625,0.85,0.00032009132420091324,0.918444165621079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
phylogenetics,1,0.0,1.0,0.2,6.954545454545455e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
evolution of tetrapods,0,0.0,0.9497833333333334,0.0,2.0318181818181817e-06,1.0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
optical spectrum,0,0.0,0.8148500000000001,0.15,1.25e-05,0.9854545454545455,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
green,32,0.0,0.9634,0.0,0.03077981651376147,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer networking,3,0.18214936247723132,0.947525,0.55,0.0006045454545454545,0.6460176991150443,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
network booting,0,0.0,0.992275,0.55,1.5545454545454545e-06,1.72782874617737,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
information governance,3,0.0,0.8764000000000001,0.4,2.6073059360730594e-05,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
information architecture,12,0.25940337224383914,0.9496,0.5,0.00028447488584474885,1.0186721991701244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
theoretical computer science,0,0.0,0.8872,0.75,0.0007442922374429223,1.0465116279069768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational learning theory,0,0.0,0.82025,0.95,3.976303317535545e-05,0.9974424552429667,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
program analysis,8,2.8000000000000003,0.979425,0.75,0.00011318181818181818,1.0121951219512195,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
